"date","retweets","isretweeted","length","favorites","ishealth","ispandemic","isvirus","isemergency","isdeaths","iswho","iscdc","isnih","isdisease","isquarantine","isrecover","isban","iscoronavirus","iscovid19","iswash","isracist","isasian","ischinese","isinfectious","ch.confirmed","it.confirmed","ot.confirmed","us.confirmed","ch.deaths","it.deaths","ot.deaths","us.deaths","fear","sadness","trust","disgust","negative","anticipation","joy","positive","anger","surprise"
2020-03-07,1518,TRUE,139,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,0,0,0,1,0,0,0,1,0
2020-03-07,40271,TRUE,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,0,1,2,1,0,0,0,0
2020-03-07,1736,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,1,0,0,1,0,0,1,0,0
2020-03-07,1,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,0,0,0,1,1,0,0,0,0
2020-03-07,1224,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,1,3,1,1,1,1,2
2020-03-07,795,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,153,TRUE,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,2,0,0
2020-03-07,40271,TRUE,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,0,1,2,1,0,0,0,0
2020-03-07,3342,TRUE,140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,0,1,1,1,0,1,1,0
2020-03-07,90,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,2,0,0,0,1,3,0,0
2020-03-07,2,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,191,FALSE,136,454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,1,1,1,0,0
2020-03-07,68,TRUE,97,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,234,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,1,0,1,0,0
2020-03-07,950,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,1,0,0,0,0,0
2020-03-07,54,TRUE,140,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,0,1,2,3,0,1,1,2
2020-03-07,4,TRUE,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,2,0,2,2,2,0,0,2,0
2020-03-07,31,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,0,0,2,0,0,0,0,0
2020-03-07,3658,TRUE,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,795,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,1736,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,1,0,0,1,0,0,1,0,0
2020-03-07,40271,TRUE,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,0,1,2,1,0,0,0,0
2020-03-07,11780,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,0,0,0,0,0,0,0
2020-03-07,471,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,0,1,0,0,1,1,0
2020-03-07,459,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,0,1,0,1,0,0,0,0,2
2020-03-07,40271,TRUE,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,0,1,2,1,0,0,0,0
2020-03-07,0,FALSE,88,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,1,0,0
2020-03-07,176,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,1,0,1,1,0,0,1,0,0
2020-03-07,3638,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,1281,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,1,0,0
2020-03-07,503,TRUE,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,1,0,2,0,0
2020-03-07,9,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,1,0,0,0,1,0
2020-03-07,1518,TRUE,139,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,0,0,0,1,0,0,0,1,0
2020-03-07,96,TRUE,123,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,6567,TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,1,2,0,0,0,0,0
2020-03-07,12,TRUE,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,0,FALSE,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,1,FALSE,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,2,0,0,0,0,0,0,0
2020-03-07,65,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,1,0,0,0,0,0
2020-03-07,3,FALSE,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,2,0,0,0,0,1,0,0
2020-03-07,1293,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,58,TRUE,143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,0,2,0,1,0,0,1,0,0
2020-03-07,12,TRUE,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,0,0,0,1,0,0,0,0,0
2020-03-07,950,TRUE,140,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,1,0,0,0,0,0
2020-03-07,636,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,1,0,1,2,0,1,0,0
2020-03-07,1736,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,1,0,0,1,0,0,1,0,0
2020-03-07,11780,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,0,0,0,0,0,0,0
2020-03-07,168,FALSE,140,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,1,1,1,0,0,1,0
2020-03-07,0,FALSE,130,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,1,1,0,1,0,0
2020-03-07,440,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,1,0,0,1,0,0,0,0,0
2020-03-07,200,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,1,2,0,2,1,1,1,1,1
2020-03-07,144,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,0,1,3,0,0,0,1,0
2020-03-07,1,FALSE,139,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,0,0,0
2020-03-07,216,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,1,0,0
2020-03-07,517,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,0,0,1,0,0,0,0,0
2020-03-07,282,TRUE,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,0,0,0,1,0,0,0,0,0
2020-03-07,7,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,0,0,0
2020-03-07,1,TRUE,110,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,1,1,1,0,0
2020-03-07,87,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,1,0,0
2020-03-07,77,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,1,0,2,0,0
2020-03-07,11780,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,0,0,0,0,0,0,0
2020-03-07,0,FALSE,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,0,0,1
2020-03-07,67,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,144,TRUE,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,0,1,3,0,0,0,1,0
2020-03-07,269,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,2,0,0,0,0,2,0,0
2020-03-07,950,TRUE,140,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,1,0,0,0,0,0
2020-03-07,2,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,2,0,0,0,1,2,0,0
2020-03-07,2571,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,1,0,0
2020-03-07,46,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,0,0,0,1,0,0,0,0,0
2020-03-07,6567,TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,1,2,0,0,0,0,0
2020-03-07,777,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,0,0,0
2020-03-07,888,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,0,1,0,1,1,0,0,0,0
2020-03-07,950,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,1,0,0,0,0,0
2020-03-07,4,FALSE,138,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,0,0,0,2,1,0,0,2,1
2020-03-07,0,FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,1,2,2,0,1
2020-03-07,129,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,0,0,1,0,0,0,0,0
2020-03-07,0,FALSE,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,1,1,0,1,0,0,0,0,0
2020-03-07,71,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,1,2,0,0
2020-03-07,6567,TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,1,2,0,0,0,0,0
2020-03-07,118,TRUE,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,2,0,0
2020-03-07,9,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,1,0,0,1,0,0,1,0,0
2020-03-07,2348,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,3,1,2,1,2,0,1,2,2,0
2020-03-07,3342,TRUE,140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,0,1,1,1,0,1,1,0
2020-03-07,234,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,1,0,1,0,0
2020-03-07,995,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,0,1,3,0,0,0,2,2
2020-03-07,3658,TRUE,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,569,TRUE,140,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,1,0,1,1,0,0
2020-03-07,76,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,0,0,0,0,0,0,0
2020-03-07,0,FALSE,102,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,1,1,1,0,0
2020-03-07,216,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,1,0,0
2020-03-07,98,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,3,0,0,1,4,0,0,0,1,0
2020-03-07,73,TRUE,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,1,1,1,0,1
2020-03-07,153,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,0,0,1
2020-03-07,503,TRUE,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,1,0,2,0,0
2020-03-07,77,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,1,0,2,0,0
2020-03-07,1782,TRUE,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,5,2,0,1,5,0,0,0,1,1
2020-03-07,4926,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,0,1,1,3,1,1,1,0,1
2020-03-07,11780,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,0,0,0,0,0,0,0
2020-03-07,11780,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,0,0,0,0,0,0,0
2020-03-07,398,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,1,0,0
2020-03-07,11780,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,0,0,0,0,0,0,0
2020-03-07,0,FALSE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,1,1,0,0,0,0,0
2020-03-07,123,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,0,0,0,0,0,0,0,0,0
2020-03-07,0,FALSE,82,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,1,1,0,1,0,0
2020-03-07,0,FALSE,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,0,1,1,0,1,1,0
2020-03-07,1,FALSE,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,1,0,0
2020-03-07,21,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,1,0,0
2020-03-07,17,TRUE,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,0,0,0,1,0,0,0,1,0
2020-03-07,2,FALSE,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,4,1,0,0,4,1,0,0,1,2
2020-03-07,426,TRUE,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,2,0,0,0,0,2,0,0
2020-03-07,1,TRUE,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,0,0,1,2,0,1,0,0
2020-03-07,6567,TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,1,2,0,0,0,0,0
2020-03-07,0,FALSE,140,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,2,0,0,0,0,0
2020-03-07,40271,TRUE,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,0,1,2,1,0,0,0,0
2020-03-07,2,FALSE,140,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,1,0,0,0,0,0
2020-03-07,17,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,1,1,3,0,0
2020-03-07,269,TRUE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,2,0,0,0,0,2,0,0
2020-03-07,12,TRUE,88,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,1,1,1,1,1,1,1
2020-03-07,11780,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,0,0,0,0,0,0,0
2020-03-07,96,TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,1,0,0,0,0
2020-03-07,1,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,0,1,1,0,0,0,1,0
2020-03-07,636,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,1,0,1,2,0,1,0,0
2020-03-07,287,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,0,0,0,1,1,0,0,0,1
2020-03-07,795,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,6567,TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,1,2,0,0,0,0,0
2020-03-07,6567,TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,1,2,0,0,0,0,0
2020-03-07,647,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,1,0,1,0,0
2020-03-07,40271,TRUE,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,0,1,2,1,0,0,0,0
2020-03-07,235,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,0,1,0,0,0,0,0
2020-03-07,6567,TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,1,2,0,0,0,0,0
2020-03-07,11780,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,0,0,0,0,0,0,0
2020-03-07,503,TRUE,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,1,0,2,0,0
2020-03-07,6567,TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,1,1,2,0,0,0,0,0
2020-03-07,3342,TRUE,140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,1,1,0,1,1,1,0,1,1,0
2020-03-07,205,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,1,0,0
2020-03-07,11,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,0,0,0,0,1,1
2020-03-07,8,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,0,0,0
2020-03-07,415,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,2,0,1,2,2,3,0,0
2020-03-07,474,TRUE,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,734,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,2,1,0,0,4,1,0,0,1,0
2020-03-07,3658,TRUE,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,1,0,0,0,0,1,0,0
2020-03-07,950,TRUE,140,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,0,0,0,1,0,0,0,0,0
2020-03-07,1736,TRUE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80770,5883,18766,402,3072,233,236,17,0,1,0,0,1,0,0,1,0,0
